"course","number","course_nbr","course_title","course_topic","class_nbr","sec_nbr","min_hrs","max_hrs","seats_avl","total_enrl","enroll_cap","acad_career","component","consent","enrollable","instructor","start","end","meeting_days","begin_date","end_date","location","room","room_cap","wait_cap","wait_total","comb_sect_id","cs_enrl_cap","cs_enrl_total","cs_wait_cap","cs_wait_total"
SLAV, 495,349779,Senior Capstone Seminar,,24240,1200,3,3,5,0,5,UGDL,LEC,Instructor,Yes,"Kokobobo, Ani",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 495,349779,Senior Capstone Seminar,,24228,1500,3,3,5,0,5,UGDL,LEC,Instructor,Yes,"Perelmutter, Renee",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 495,349779,Senior Capstone Seminar,,25999,1800,3,3,1,0,1,UGDL,LEC,Instructor,Yes,"Wallo, Oleksandra",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 495,349779,Senior Capstone Seminar,,26159,2200,3,3,5,0,5,UGDL,LEC,Instructor,Yes,"Vassileva-Karagyozova, Svetlana",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 503,346537,Post-Soviet Communication,,25875,1200,3,3,39,0,40,UGDL,LEC,None,Yes,"Six, Irina",APPT,,,OCT-25,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,167,40,1,0,0
SLAV, 522,295168,"Grm Cat Rus:Ling Unit,Fnct&Mng",,28615,1000,3,3,14,1,15,UGDL,LEC,None,Yes,"Dickey, Stephen",01:00,02:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,FR 206,18,0,0,0,0,0,0,0
SLAV, 558,347001,Readings in Slovene,,18376,1000,1,6,12,0,12,UGDL,IND,Instructor,Yes,"Pirnat-Greenberg, Marta",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 564,346705,"""Woman Question"" 19C Russn Lit",,28616,1000,3,3,20,0,20,UGDL,LEC,None,Yes,"Wallo, Oleksandra",02:30,03:45 PM,TuTh,AUG-23,DEC-17,LAWRENCE,WES 1015,20,0,0,0,0,0,0,0
SLAV, 668,295302,Nabokov,,28617,1000,3,3,20,0,20,UGDL,LEC,None,Yes,"Chernetsky, Vitaly",02:30,05:00 PM,M,AUG-23,DEC-17,LAWRENCE,WES 1005,29,0,0,0,0,0,0,0
SLAV, 675,348561,Readings Slavic Stds (English),,17841,1200,1,3,30,0,30,UGDL,IND,Instructor,Yes,"Chernetsky, Vitaly",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 675,348561,Readings Slavic Stds (English),,16428,1400,1,3,30,0,30,UGDL,IND,Instructor,Yes,"Dickey, Stephen",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 675,348561,Readings Slavic Stds (English),,24642,1700,1,3,30,0,30,UGDL,IND,Instructor,Yes,"Kokobobo, Ani",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 675,348561,Readings Slavic Stds (English),,16839,2000,1,3,30,0,30,UGDL,IND,Instructor,Yes,"Perelmutter, Renee",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 679,295400,Topics in:,Elementary Polish I,26200,1800,5,5,20,0,20,UGDL,IND,Instructor,Yes,"Vassileva-Karagyozova, Svetlana",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,7273,20,0,0,0
SLAV, 679,295400,Topics in:,Elemntary Irn/Dar/Tjik Persn I,27374,1900,5,5,20,0,20,UGDL,IND,Instructor,Yes,"Ahmad, Razi",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,7423,20,0,0,0
SLAV, 679,295400,Topics in:,Profssnl Portfolio Preparation,27292,2500,1,6,5,0,5,UGDL,IND,Instructor,Yes,"Wallo, Oleksandra",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 679,295400,Topics in:,Russian Queer Novels,27442,2800,1,6,1,0,1,UGDL,IND,Instructor,Yes,"Kokobobo, Ani",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 723,351894,Soviet&Post-Sov Russian Cinema,,29470,1000,3,3,29,0,29,GRDL,LEC,None,Yes,"Chernetsky, Vitaly",03:00,06:30 PM,W,AUG-23,DEC-17,LAWRENCE,WES 1005,29,0,0,7270,29,0,0,0
SLAV, 899,346213,Ph.D. Semnr Slavic Linguistics,,19617,1400,3,3,1,0,1,GRDL,LEC,None,Yes,"Perelmutter, Renee",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 999,295471,Dissertation,,17979,1250,1,9,5,0,5,GRDL,THE,Instructor,Yes,"Chernetsky, Vitaly",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 999,295471,Dissertation,,13064,1300,1,9,5,0,5,GRDL,THE,Instructor,Yes,"Dickey, Stephen",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 999,295471,Dissertation,,12561,1400,1,9,10,0,10,GRDL,THE,Instructor,Yes,"Greenberg, Marc",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 999,295471,Dissertation,,19555,1800,1,9,5,0,5,GRDL,THE,Instructor,Yes,"Kokobobo, Ani",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 999,295471,Dissertation,,20325,2100,1,9,1,0,1,GRDL,THE,Instructor,Yes,"Perelmutter, Renee",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 999,295471,Dissertation,,19622,2500,1,9,1,0,1,GRDL,THE,Instructor,Yes,"Wallo, Oleksandra",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLAV, 999,295471,Dissertation,,24289,3000,1,9,5,0,5,GRDL,THE,Instructor,Yes,"Vassileva-Karagyozova, Svetlana",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SLPD, 802,350044,Sem Evid-Based Prac Com Disord,,28452,001,3,3,30,0,30,GRDK,LEC,None,Yes,"Bridges, Mindy",05:30,08:30 PM,W,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 804,349729,ClnPrc S-L Pth:Adv Trn Exp Cln,,18488,1001,1,3,30,0,30,GRDK,CLN,Instructor,Yes,"Daniels, Debora",APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 804,349729,ClnPrc S-L Pth:Adv Trn Exp Cln,,18489,1002,1,3,30,0,30,GRDK,CLN,Instructor,Yes,"Heidrick, Lindsey",APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 804,349729,ClnPrc S-L Pth:Adv Trn Exp Cln,,18490,1003,1,3,30,0,30,GRDK,CLN,Instructor,Yes,"Jackson, Susan",APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 804,349729,ClnPrc S-L Pth:Adv Trn Exp Cln,,18491,1004,1,3,30,0,30,GRDK,CLN,Instructor,Yes,,APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 805,349736,Indep Stdy in Spech-Lang Path,,18492,1001,1,3,30,0,30,GRDK,LEC,Instructor,Yes,"Daniels, Debora",APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 805,349736,Indep Stdy in Spech-Lang Path,,18493,1002,1,3,30,0,30,GRDK,LEC,Instructor,Yes,"Waggoner, Peggy",APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 805,349736,Indep Stdy in Spech-Lang Path,,18494,1003,1,3,30,0,30,GRDK,LEC,Instructor,Yes,"Jackson, Susan",APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 805,349736,Indep Stdy in Spech-Lang Path,,18495,1004,1,3,30,0,30,GRDK,LEC,Instructor,Yes,"Wegner, Jane",APPT,,,AUG-23,DEC-17,LAWRENCE-K,KULC APPT,1000,0,0,0,0,0,0,0
SLPD, 805,349736,Indep Stdy in Spech-Lang Path,,19691,1005,1,3,10,0,10,GRDK,LEC,Instructor,Yes,"Storkel, Holly",APPT,,,AUG-23,DEC-17,LAWRENCE-K,KULC APPT,1000,0,0,0,0,0,0,0
SLPD, 805,349736,Indep Stdy in Spech-Lang Path,,19730,1006,1,3,10,0,10,GRDK,LEC,Instructor,Yes,"Salley, Brenda",APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 805,349736,Indep Stdy in Spech-Lang Path,,19795,1007,1,3,10,0,10,GRDK,LEC,Instructor,Yes,"Gillispie, W",APPT,,,AUG-23,DEC-17,LAWRENCE-K,KULC APPT,1000,0,0,0,0,0,0,0
SLPD, 805,349736,Indep Stdy in Spech-Lang Path,,21056,1008,1,3,30,0,30,GRDK,LEC,Instructor,Yes,"Bridges, Mindy",APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 805,349736,Indep Stdy in Spech-Lang Path,,24550,1050,1,3,10,0,10,GRDK,LEC,Instructor,Yes,"Pedersen, Kristin",APPT,,,AUG-23,DEC-17,LAWRENCE-K,KULC APPT,1000,0,0,0,0,0,0,0
SLPD, 903,350449,Capstone Prjct,,20286,1001,1,6,30,0,30,GRDK,RSH,Instructor,Yes,"Daniels, Debora",APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 903,350449,Capstone Prjct,,20287,1002,1,6,30,0,30,GRDK,RSH,Instructor,Yes,"Jackson, Susan",APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SLPD, 903,350449,Capstone Prjct,,20288,1003,1,6,30,0,30,GRDK,RSH,Instructor,Yes,"Storkel, Holly",APPT,,,AUG-23,DEC-17,LAWRENCE-K,KULC APPT,1000,0,0,0,0,0,0,0
SLPD, 903,350449,Capstone Prjct,,20289,1004,1,6,30,0,30,GRDK,RSH,Instructor,Yes,"Brady, Nancy",APPT,,,AUG-23,DEC-17,LAWRENCE-K,KULC APPT,1000,0,0,0,0,0,0,0
SLPD, 903,350449,Capstone Prjct,,20290,1005,1,6,30,0,30,GRDK,RSH,Instructor,Yes,"Gillispie, W",APPT,,,AUG-23,DEC-17,LAWRENCE-K,KULC APPT,1000,0,0,0,0,0,0,0
SLPD, 903,350449,Capstone Prjct,,20291,1006,1,6,30,0,30,GRDK,RSH,Instructor,Yes,"Wegner, Jane",APPT,,,AUG-23,DEC-17,LAWRENCE-K,KULC APPT,1000,0,0,0,0,0,0,0
SLPD, 903,350449,Capstone Prjct,,20292,1007,1,6,30,0,30,GRDK,RSH,Instructor,Yes,"Bridges, Mindy",APPT,,,AUG-23,DEC-17,KUMC-K, ,0,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,12562,1400,3,3,653,7,660,UGDL,LEC,None,No,"Wright, Lisa-Marie",11:00,11:50 AM,MW,AUG-23,DEC-17,LAWRENCE,BUD 120,990,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,23791,1450,3,3,19,3,22,UGDL,DIS,None,Yes,,09:00,09:50 AM,Th,AUG-23,DEC-17,LAWRENCE,FR 124,22,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13131,1500,3,3,22,0,22,UGDL,DIS,None,Yes,,09:00,09:50 AM,Th,AUG-23,DEC-17,LAWRENCE,FR 214,24,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13132,1600,3,3,22,0,22,UGDL,DIS,None,Yes,,01:00,01:50 PM,F,AUG-23,DEC-17,LAWRENCE,FR 106,26,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13130,1800,3,3,22,0,22,UGDL,DIS,None,Yes,,10:00,10:50 AM,Th,AUG-23,DEC-17,LAWRENCE,FR 214,24,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,15603,1900,3,3,22,0,22,UGDL,DIS,None,Yes,,01:00,01:50 PM,F,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,15108,2000,3,3,22,0,22,UGDL,DIS,None,Yes,,01:00,01:50 PM,F,AUG-23,DEC-17,LAWRENCE,FR 117,24,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,19727,2040,3,3,22,0,22,UGDL,DIS,None,Yes,,10:00,10:50 AM,Th,AUG-23,DEC-17,LAWRENCE,FR 124,22,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,19728,2060,3,3,21,1,22,UGDL,DIS,None,Yes,,11:00,11:50 AM,Th,AUG-23,DEC-17,LAWRENCE,FR 124,22,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,15604,2100,3,3,21,1,22,UGDL,DIS,None,Yes,,09:00,09:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 122,36,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13129,2200,3,3,22,0,22,UGDL,DIS,None,Yes,,09:00,09:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13125,2300,3,3,22,0,22,UGDL,DIS,None,Yes,,09:00,09:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 117,24,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,15608,2400,3,3,22,0,22,UGDL,DIS,None,Yes,,09:00,09:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 108,25,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,24896,2500,3,3,22,0,22,UGDL,DIS,None,Yes,,09:00,09:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 214,24,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13120,2700,3,3,22,0,22,UGDL,DIS,None,Yes,,10:00,10:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 106,26,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13128,2800,3,3,22,0,22,UGDL,DIS,None,Yes,,10:00,10:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,24897,2900,3,3,22,0,22,UGDL,DIS,None,Yes,,10:00,10:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 117,24,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13121,3100,3,3,22,0,22,UGDL,DIS,None,Yes,,10:00,10:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 214,24,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,19729,3200,3,3,22,0,22,UGDL,DIS,None,Yes,,10:00,10:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 124,22,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13119,3500,3,3,20,2,22,UGDL,DIS,None,Yes,,11:00,11:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 106,26,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13122,3600,3,3,22,0,22,UGDL,DIS,None,Yes,,11:00,11:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,16098,3700,3,3,22,0,22,UGDL,DIS,None,Yes,,11:00,11:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 117,24,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13123,3800,3,3,22,0,22,UGDL,DIS,None,Yes,,11:00,11:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 214,24,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13126,3900,3,3,22,0,22,UGDL,DIS,None,Yes,,11:00,11:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 124,22,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13124,4100,3,3,22,0,22,UGDL,DIS,None,Yes,,09:00,09:50 AM,F,AUG-23,DEC-17,LAWRENCE,FR 124,22,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13133,4200,3,3,22,0,22,UGDL,DIS,None,Yes,,12:00,12:50 PM,F,AUG-23,DEC-17,LAWRENCE,FR 106,26,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,15109,4300,3,3,22,0,22,UGDL,DIS,None,Yes,,12:00,12:50 PM,F,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13127,4400,3,3,22,0,22,UGDL,DIS,None,Yes,,12:00,12:50 PM,F,AUG-23,DEC-17,LAWRENCE,FR 117,24,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,13118,4550,3,3,22,0,22,UGDL,DIS,None,Yes,,12:00,12:50 PM,F,AUG-23,DEC-17,LAWRENCE,FR 119,32,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,24898,4600,3,3,22,0,22,UGDL,DIS,None,Yes,,12:00,12:50 PM,F,AUG-23,DEC-17,LAWRENCE,FR 214,24,0,0,0,0,0,0,0
SOC, 104,303004,Elements of Sociology,,16099,4700,3,3,22,0,22,UGDL,DIS,None,Yes,,12:00,12:50 PM,F,AUG-23,DEC-17,LAWRENCE,FR 124,22,0,0,0,0,0,0,0
SOC, 105,303017,"Elements of Sociology, Honors",,20657,1100,3,3,0,20,20,UGDL,LEC,None,Yes,"Smith, David",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,3,0,0,0,0,0,0
SOC, 105,303017,"Elements of Sociology, Honors",,26180,1300,3,3,9,11,20,UGDL,LEC,None,Yes,"Smith, David",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,3,0,0,0,0,0,0
SOC, 105,303017,"Elements of Sociology, Honors",,28294,1400,3,3,10,10,20,UGDL,LEC,None,Yes,"Obadare, Ebenezer",11:00,12:15 PM,MW,AUG-23,DEC-17,LAWRENCE,FR 117,24,3,0,0,0,0,0,0
SOC, 130,303081,Comparative Societies,,20627,1000,3,3,0,0,0,UGDL,LEC,None,Yes,"Najafizadeh, Mehrangiz",09:30,10:45 AM,TuTh,AUG-23,DEC-17,LAWRENCE,FR 106,26,0,0,0,0,0,0,0
SOC, 130,303081,Comparative Societies,,27179,1200,3,3,0,0,0,UGDL,LEC,None,Yes,,09:00,09:50 AM,MWF,AUG-23,DEC-17,LAWRENCE,FR 106,26,0,0,0,0,0,0,0
SOC, 130,303081,Comparative Societies,,27131,1300,3,3,0,0,0,UGDL,LEC,None,Yes,,03:00,04:15 PM,MW,AUG-23,DEC-17,LAWRENCE,FR 106,26,0,0,0,0,0,0,0
SOC, 150,303124,Self and Society,,20263,1300,3,3,0,0,0,UGDL,LEC,None,Yes,,02:30,03:45 PM,TuTh,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,0,0,0,0,0
SOC, 150,303124,Self and Society,,26056,1500,3,3,0,0,0,UGDL,LEC,None,Yes,,01:00,02:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,FR 117,24,0,0,0,0,0,0,0
SOC, 160,303167,Social Problms&American Values,,26020,1200,3,3,0,0,0,UGDL,LEC,None,Yes,,09:30,10:45 AM,TuTh,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,0,0,0,0,0
SOC, 160,303167,Social Problms&American Values,,24589,1500,3,3,0,0,0,UGDL,LEC,None,Yes,,03:00,04:15 PM,MW,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,0,0,0,0,0
SOC, 220,303316,Sociology of Families,,29160,1200,3,3,0,0,0,UGDL,LEC,None,Yes,,11:00,12:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,0,0,0,0,0
SOC, 280,351240,Introduction to Social Rsearch,,23792,1100,3,3,27,3,30,UGDL,LEC,None,Yes,"Wright, Lisa-Marie",12:30,01:45 PM,MW,AUG-23,DEC-17,LAWRENCE,ROB 159,34,3,0,0,0,0,0,0
SOC, 304,303407,Principles of Sociology,,29450,1200,3,3,26,0,26,UGDL,LEC,None,Yes,"Hanley, Eric",05:00,07:50 PM,M,AUG-23,DEC-17,EDWARDS,REGN 253,26,0,0,0,0,0,0,0
SOC, 308,345457,Principles of Family Sociology,,20230,1000,3,3,26,0,26,UGDL,LEC,None,Yes,"McCannon, Gerald",06:00,08:30 PM,Tu,AUG-23,DEC-17,EDWARDS,REGN 253,26,3,0,0,0,0,0,0
SOC, 320,343670,Organizations in Society,,28371,1100,3,3,26,0,26,UGDL,LEC,None,Yes,"McCannon, Gerald",06:00,08:30 PM,W,AUG-23,DEC-17,EDWARDS,REGN 253,26,5,0,0,0,0,0,0
SOC, 324,350919,Being Deviant in America,,27256,1500,3,3,17,9,30,UGDL,LEC,None,Yes,"Kelley, Margaret",APPT,,,AUG-23,OCT-15,LAWRENCE,ONLNE KULC,1000,0,0,183,30,13,0,0
SOC, 330,303471,American Society,,24380,1200,3,3,0,0,0,UGDL,LEC,None,Yes,,11:00,12:15 PM,MW,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,7038,26,0,5,0
SOC, 332,344510,United States in Global Contxt,,18754,0100,3,3,29,5,35,UGDL,LEC,None,Yes,"Esch, Elizabeth",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,6160,35,6,0,0
SOC, 332,344510,United States in Global Contxt,,23983,1000,3,3,33,1,35,UGDL,LEC,None,Yes,"Kim, Joo Ok",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,0,0,6908,35,2,30,0
SOC, 335,350018,"American Society, Honors",,18942,1000,3,3,18,2,20,UGDL,LEC,Instructor,Yes,"Antonio, Robert",09:30,10:45 AM,TuTh,AUG-23,DEC-17,LAWRENCE,FR 117,24,5,0,0,0,0,0,0
SOC, 380,351239,Elemn Statistics&Data Analysis,,23831,1200,3,3,18,2,20,UGDL,LEC,None,Yes,"Lapierre, Tracey",12:30,01:45 PM,MW,AUG-23,DEC-17,LAWRENCE,FR 117,24,5,0,0,0,0,0,0
SOC, 385,303558,Environmental Sociology,,25046,1300,3,3,25,1,26,UGDL,LEC,None,Yes,"Stock, Paul",12:30,01:45 PM,MW,AUG-23,DEC-17,LAWRENCE,FR 106,26,5,0,7162,26,1,5,0
SOC, 400,351048,Sociology Special Topics:,"Israeli Hist,Politics&Culture",28135,1500,3,3,23,1,25,UGDL,LEC,None,Yes,"Zeedan, Rami",01:00,02:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,ST 334B,25,5,0,7502,25,2,5,0
SOC, 427,349336,School & Society,,25276,1200,3,3,23,3,26,UGDL,LEC,None,Yes,"Tzeggai, Fithawee",11:00,12:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,FR 106,26,5,0,0,0,0,0,0
SOC, 450,343672,Gender and Society,,21143,1000,3,3,0,0,0,UGDL,LEC,None,Yes,,12:30,01:45 PM,MW,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,0,0,0,0,0
SOC, 461,352096,Compting Perspctv Crime&Devnce,,28860,1200,3,3,26,0,26,UGDL,LEC,None,Yes,"McCannon, Gerald",06:00,08:30 PM,Th,AUG-23,DEC-17,EDWARDS,REGN 253,26,5,0,0,0,0,0,0
SOC, 480,351233,Sociological Theory,,23832,1000,3,3,0,0,0,UGDL,LEC,None,Yes,"Najafizadeh, Mehrangiz",11:00,12:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,FR 117,24,0,0,0,0,0,0,0
SOC, 480,351233,Sociological Theory,,29500,1200,3,3,18,2,20,UGDL,LEC,None,Yes,"Antonio, Robert",02:30,03:45 PM,TuTh,AUG-23,DEC-17,LAWRENCE,FR 117,24,5,0,0,0,0,0,0
SOC, 490,303574,Internship in Sociology,,27697,1050,3,3,5,0,5,UGDL,FLD,Instructor,Yes,,APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SOC, 499,303576,Honors Course,,12576,1100,3,6,5,0,5,UGDL,IND,Instructor,Yes,,APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SOC, 499,303576,Honors Course,,14245,1800,3,6,5,0,5,UGDL,IND,Instructor,Yes,"Lapierre, Tracey",APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SOC, 522,303621,American Racial&Ethnic Relatns,,28473,1100,3,3,26,0,26,UGDL,LEC,None,Yes,"Tzeggai, Fithawee",01:00,02:15 PM,TuTh,AUG-23,DEC-17,LAWRENCE,FR 107,26,0,0,0,0,0,0,0
SOC, 529,347004,Globalization,,28298,1100,3,3,27,1,30,UGDL,LEC,None,Yes,"Hanley, Eric",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,5,0,7538,30,3,5,0
SOC, 534,303679,Global Ethnic&Racial Relations,,29451,1200,3,3,28,1,30,UGDL,LEC,None,Yes,"Nagel, Joane",APPT,,,AUG-23,OCT-15,LAWRENCE,ONLNE KULC,1000,5,0,208,30,2,5,0
SOC, 536,344679,Ethnicity in the United State:,Contmporary Asian Amer Exprnce,28296,1100,3,3,25,1,26,UGDL,LEC,None,Yes,"Chong, Kelly",01:00,03:50 PM,Th,AUG-23,DEC-17,LAWRENCE,FR 106,26,3,0,7573,26,1,3,0
SOC, 660,303952,Sociology of Mental Illness,,28449,1100,3,3,27,3,30,UGDL,LEC,None,Yes,"Lapierre, Tracey",APPT,,,AUG-23,DEC-17,LAWRENCE,ONLNE KULC,1000,5,0,0,0,0,0,0
SOC, 698,303989,Individ Undergraduate Research,,27797,1050,1,12,5,0,5,UGDL,IND,Instructor,Yes,,APPT,,,AUG-23,DEC-17,LAWRENCE,KULC APPT,1000,0,0,0,0,0,0,0
SOC, 780,304058,Advanced Topics in Sociology:,Cultural Sociology,29120,1100,3,3,11,0,11,GRDL,LEC,None,Yes,"Donovan, Brian",12:00,02:50 PM,Th,AUG-23,DEC-17,LAWRENCE,FR 730,11,0,0,0,0,0,0,0
SOC, 780,304058,Advanced Topics in Sociology:,Population Dynamics,29137,1200,3,3,11,0,11,GRDL,LEC,None,Yes,"Saint Onge, Jarron",09:00,11:50 AM,Tu,AUG-23,DEC-17,LAWRENCE,FR 730,11,3,0,0,0,0,0,0
SOC, 780,304058,Advanced Topics in Sociology:,Sociology of Religion,20972,1800,3,3,11,0,11,GRDL,LEC,None,Yes,"Obadare, Ebenezer",02:30,05:20 PM,M,AUG-23,DEC-17,LAWRENCE,FR 730,11,3,0,0,0,0,0,0
SOC, 812,304091,Analytic Methods in Sociology,,20629,1000,3,3,11,0,11,GRDL,LEC,None,Yes,"Kim, Changhwan",01:00,03:50 PM,Tu,AUG-23,DEC-17,LAWRENCE,FR 730,11,0,0,0,0,0,0,0
